run_id,source_center,model,method,method_display,seed,case_id,video_id,lesion_id,shape,morphology_group,cluster_id,n_frames,dice_mean,hd95_px_mean,weighted_fbeta_mean,boundary_iou_mean,n_empty_predictions,empty_prediction_rate
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case18_1,case18,case18_1,Is,non_flat,case18_1:case18,91,0.7353954313158722,23.40778190126829,0.689721413063363,0.4349217790856956,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case18_2,case18,case18_2,Is,non_flat,case18_2:case18,152,0.7846658710099518,23.470505146666568,0.7330747975816059,0.4092720953989863,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case19,case19,case19,IIa,hard_flat_IIa,case19:case19,96,0.0489742293541728,182.094879955437,0.0399210127919793,0.0117006998402643,2,0.0208333333333333
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case1_1,case1,case1_1,Is,non_flat,case1_1:case1,150,0.7509022358079421,48.59269185377144,0.7104624617517494,0.5403583745000708,5,0.0333333333333333
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case1_2,case1,case1_2,Is,non_flat,case1_2:case1,216,0.930457325592379,6.597109893810687,0.9242954354401164,0.6732415442028093,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case1_3,case1,case1_3,Is,non_flat,case1_3:case1,161,0.9087166449616768,4.948864905515431,0.8995299155422755,0.7600934473515715,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_1,case20,case20_1,IIa,hard_flat_IIa,case20_1:case20,150,0.1560539679462636,148.65048457712803,0.0904336619907774,0.0998004474693439,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_10,case20,case20_10,IIa,hard_flat_IIa,case20_10:case20,150,0.5438596614761307,107.13523507699652,0.3983492412052907,0.2605731101544874,4,0.0266666666666666
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_11,case20,case20_11,IIa,hard_flat_IIa,case20_11:case20,150,0.658583056662738,73.2905067189865,0.4898849958953325,0.3193871427016169,1,0.0066666666666666
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_12,case20,case20_12,IIa,hard_flat_IIa,case20_12:case20,156,0.5533445803564263,110.96225428005968,0.3850085522717063,0.2733442411853705,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_13,case20,case20_13,IIa,hard_flat_IIa,case20_13:case20,150,0.7441193122273558,58.47460865517821,0.6076989277072488,0.4190033451578606,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_14,case20,case20_14,IIa,hard_flat_IIa,case20_14:case20,150,0.7312461466633088,36.63064536294132,0.5762804326216444,0.3914511233321702,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_15,case20,case20_15,IIa,hard_flat_IIa,case20_15:case20,150,0.8154843996744798,24.438577940967807,0.692591098120643,0.5067697123620107,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_16,case20,case20_16,IIa,hard_flat_IIa,case20_16:case20,150,0.8106560161127019,24.0613188124845,0.6970948148085254,0.486151672766418,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_17,case20,case20_17,IIa,hard_flat_IIa,case20_17:case20,150,0.8227946824643854,18.532420477111497,0.7255367107145285,0.491570243290288,0,0.0
